id,zip,bedrooms,bathrooms,garage,land,sqft,price
2164,60032,9,4,2,4.499,5338,1100482
2165,60008,1,1,0,1.441,670,132276
2166,60049,5,1,2,4.217,2706,585978
2167,60021,9,2,3,4.172,4878,1019017
2168,60037,1,1,0,0.407,731,160537
2169,60018,4,2,1,1.178,2402,507153
2170,60035,9,3,3,4.777,5145,1076727
2171,60024,5,2,2,3.236,2934,649510
2172,60000,8,2,3,2.287,4357,900415
2173,60037,7,4,2,4.888,4316,919942
2174,60034,2,1,0,0.737,1233,251198
2175,60008,6,2,2,4.5,3419,717371
2176,60045,1,1,0,3.238,733,164007
2177,60043,4,2,1,3.349,2393,500645
2178,60015,6,4,2,2.535,3769,784780
2179,60026,4,1,1,2.912,2241,465855
2180,60033,8,5,2,3.365,5009,1061308
2181,60034,5,2,2,3.081,2900,616318
2182,60045,1,1,0,1.957,663,143602
2183,60009,5,3,2,2.725,3068,633966
2184,60000,3,1,1,4.048,1683,354420
2185,60010,2,1,0,1.134,1228,247633
2186,60049,2,1,0,3.813,1200,262758
2187,60024,1,1,0,3.038,661,173920
2188,60026,4,2,1,3.905,2364,495420
2189,60037,3,1,1,2.574,1729,380972
2190,60005,3,1,1,4.967,1717,407473
2191,60021,8,3,3,4.691,4622,970412
2192,60028,3,1,1,0.955,1717,350576
2193,60027,4,1,1,1.99,2153,472461
2194,60029,1,1,0,3.527,670,160798
2195,60013,5,1,2,1.903,2736,593491
2196,60027,6,4,2,4.835,3790,824086
2197,60030,2,1,0,1.746,1249,275292
2198,60022,2,1,0,2.74,1200,277604
2199,60014,8,5,2,3.381,5002,1042038
2200,60040,4,2,1,1.556,2355,494855
2201,60011,3,1,1,2.54,1659,355611
2202,60018,4,1,1,1.603,2191,467078
2203,60017,8,3,2,0.421,4621,930399
2204,60007,4,1,1,3.535,2205,458622
2205,60027,6,3,2,1.039,3633,773706
2206,60041,1,1,0,1.903,685,159978
2207,60022,8,4,2,4.235,4822,1029479
2208,60039,3,1,1,1.703,1740,355759
2209,60046,4,1,1,4.85,2158,492552
2210,60024,6,3,2,2.768,3576,775570
2211,60015,2,1,0,4.911,1231,269060
2212,60040,8,3,2,3.277,4590,960460
2213,60045,8,5,3,1.84,5003,1041017
2214,60029,3,1,1,1.032,1684,361123
2215,60049,8,2,3,3.795,4377,928068
2216,60021,6,4,2,3.049,3838,795402
2217,60025,9,6,3,2.905,5741,1200295
2218,60035,7,5,2,2.216,4489,922722
2219,60038,4,2,1,1.243,2417,492881
2220,60014,9,7,2,1.164,5873,1205153
2221,60036,9,3,3,3.061,5096,1091319
2222,60042,7,2,2,0.444,3946,808309
2223,60026,8,3,3,0.281,4602,944900
2224,60004,1,1,0,2.393,676,140714
2225,60004,7,2,2,4.949,3936,825494
2226,60005,4,1,1,1.352,2157,477398
2227,60025,4,1,1,3.75,2183,472920
2228,60009,8,4,3,2.819,4790,988836
2229,60024,7,1,2,1.834,3715,798700
2230,60037,1,1,0,1.331,715,161957
2231,60011,5,3,2,0.605,3089,641936
2232,60040,3,1,1,3.864,1654,366195
2233,60014,8,6,3,3.415,5200,1091808
2234,60038,5,1,2,1.064,2717,561986
2235,60000,2,1,0,2.85,1212,244230
2236,60047,2,1,0,3.242,1235,255824
2237,60014,5,1,2,0.34,2728,572033
2238,60011,5,3,2,3.004,3132,662531
2239,60005,9,2,3,2.131,4930,1055893
2240,60004,4,2,1,4.848,2396,506989
2241,60037,7,2,2,1.496,3948,829382
2242,60016,4,1,1,3.977,2159,456880
2243,60003,2,1,0,4.057,1178,250477
2244,60006,6,4,2,3.55,3777,788844
2245,60015,5,2,2,1.072,2856,594865
2246,60045,7,2,2,3.199,3921,821412
2247,60013,4,1,1,2.69,2151,470426
2248,60019,5,1,2,4.111,2734,579945
2249,60023,7,1,2,3.78,3720,792709
2250,60034,8,5,3,1.946,4992,1039043
2251,60020,8,5,2,2.273,5029,1031067
2252,60029,8,5,2,2.831,4959,1035118
2253,60029,8,5,2,4.273,4964,1043328
2254,60032,9,3,3,1.669,5124,1053532
2255,60017,2,1,0,4.859,1154,239189
2256,60039,1,1,0,2.929,700,143889
2257,60044,2,1,0,1.195,1155,233340
2258,60020,5,2,2,2.576,2923,611382
2259,60033,8,3,2,1.485,4631,976308
2260,60035,9,6,2,3.407,5692,1169277
2261,60005,4,1,1,1.468,2242,494978
2262,60032,1,1,0,2.24,726,146787
2263,60035,2,1,0,2.202,1221,249052
2264,60025,1,1,0,4.312,688,166730
2265,60032,6,1,2,0.579,3177,648682
2266,60015,8,6,2,2.666,5159,1063435
2267,60004,3,1,1,1.62,1714,354449
2268,60006,4,1,1,3.755,2217,467869
2269,60008,1,1,0,2.911,739,153426
2270,60041,8,4,3,3.806,4787,1019893
2271,60033,4,1,1,2.898,2206,488373
2272,60030,4,1,1,4.041,2175,481967
2273,60017,3,1,1,2.898,1699,348384
2274,60035,2,1,0,4.679,1151,247437
2275,60032,2,1,0,2.038,1159,232377
2276,60009,8,2,3,4.484,4375,914161
2277,60004,6,2,2,4.891,3366,711204
2278,60028,3,1,1,2.104,1676,348121
2279,60047,9,3,2,1.304,5082,1035534
2280,60008,7,3,2,0.525,4135,840696
2281,60038,2,1,0,2.212,1165,237326
2282,60003,5,1,2,4.275,2705,576967
2283,60011,1,1,0,1.427,680,144246
2284,60014,9,5,3,4.226,5474,1150663
2285,60020,2,1,0,3.619,1206,253197
2286,60011,1,1,0,3.78,706,161211
2287,60026,6,4,2,1.234,3752,769665
2288,60047,4,1,1,4.823,2180,462729
2289,60041,5,2,2,4.724,2908,638683
2290,60031,4,2,1,1.316,2415,500735
2291,60017,9,7,3,2.352,5906,1207054
2292,60017,4,2,1,2.698,2448,497184
2293,60014,9,6,3,3.836,5735,1200913
2294,60004,4,2,1,0.932,2397,487609
2295,60049,5,1,2,4.72,2715,590293
2296,60035,8,4,3,3.574,4837,1009112
2297,60020,8,3,2,2.12,4594,943302
2298,60026,2,1,0,2.136,1231,249975
2299,60035,2,1,0,3.18,1175,244742
2300,60000,9,2,2,3.706,4951,1016310
2301,60039,5,3,2,0.675,3129,638419
2302,60039,5,3,2,3.476,3118,650224
2303,60048,5,1,2,1.306,2718,560257
2304,60017,7,5,2,4.353,4512,928259
2305,60022,5,2,2,1.054,2864,621974
2306,60019,4,2,1,0.416,2432,491070
2307,60021,2,1,0,2.671,1209,247712
2308,60037,9,5,2,2.045,5527,1147927
2309,60027,1,1,0,4.308,700,183451
2310,60018,7,2,2,4.469,3886,830408
2311,60028,2,1,0,0.33,1189,231851
2312,60004,1,1,0,4.785,650,147474
2313,60040,7,4,2,2.136,4344,905555
2314,60029,6,1,2,1.266,3240,683493
2315,60041,7,2,2,4.871,3933,844418
2316,60012,8,2,3,2.949,4444,941554
2317,60040,4,1,1,1.682,2215,467485
2318,60000,3,1,1,4.288,1680,355020
2319,60007,1,1,0,0.763,699,133562
2320,60038,1,1,0,1.21,670,133316
2321,60040,2,1,0,2.474,1211,260645
2322,60042,3,1,1,4.803,1655,361904
2323,60005,6,1,2,0.892,3235,700698
2324,60040,2,1,0,2.394,1197,257445
2325,60005,2,1,0,4.873,1198,293203
2326,60014,4,2,1,1.124,2383,496953
2327,60044,9,3,2,3.536,5134,1060845
2328,60037,2,1,0,4.393,1203,274867
2329,60029,4,2,1,3.875,2449,528338
2330,60049,1,1,0,3.503,688,158808
2331,60042,7,5,2,2.361,4551,938894
2332,60008,9,3,3,2.949,5058,1047416
2333,60042,2,1,0,4.22,1171,252189
2334,60015,9,7,3,2.993,5855,1214270
2335,60040,3,1,1,4.015,1655,367150
2336,60023,1,1,0,4.618,745,181899
2337,60006,6,1,2,0.61,3236,665944
2338,60015,1,1,0,0.291,681,135960
2339,60044,8,3,2,2.803,4644,959180
2340,60039,6,4,2,4.646,3754,783274
2341,60026,7,2,2,4.12,3868,807295
2342,60026,6,1,2,2.999,3220,672090
2343,60015,9,6,2,2.581,5746,1180410
2344,60029,9,6,3,0.568,5723,1186603
2345,60011,4,1,1,4.175,2216,475186
2346,60042,4,2,1,0.368,2359,480529
2347,60027,6,1,2,3.697,3164,693196
2348,60041,8,6,3,1.159,5200,1089258
2349,60030,1,1,0,4.373,693,177227
2350,60012,3,1,1,2.452,1698,369869
2351,60029,9,6,2,0.755,5711,1175138
2352,60046,3,1,1,2.098,1744,395992
2353,60037,2,1,0,4.77,1243,284752
2354,60032,8,5,3,3.909,5029,1045732
2355,60032,3,1,1,0.729,1658,335632
2356,60006,3,1,1,4.195,1742,375069
2357,60025,1,1,0,4.8,744,180370
2358,60011,6,2,2,3.181,3408,718616
2359,60016,6,3,2,3.698,3649,763485
2360,60002,8,4,2,3.239,4814,1009696
2361,60022,9,7,3,1.429,5894,1239849
2362,60017,6,1,2,0.723,3155,638709
2363,60048,5,3,2,2.342,3099,641637
2364,60018,5,3,2,0.679,3145,663258
2365,60021,1,1,0,2.209,706,144802
2366,60040,6,4,2,1.383,3822,797390
2367,60028,5,3,2,4.139,3063,645696
2368,60020,8,4,2,2.585,4837,994227
2369,60015,2,1,0,4.598,1151,251495
2370,60025,6,2,2,1.781,3451,726675
2371,60047,9,6,2,3.513,5711,1172379
2372,60004,4,1,1,3.515,2169,454924
2373,60049,4,2,1,4.525,2392,514718
2374,60001,8,4,3,1.405,4788,995181
2375,60046,8,5,2,0.282,5036,1055312
2376,60007,5,2,2,1.688,2877,593787
2377,60012,4,1,1,1.972,2225,472869
2378,60010,6,1,2,4.615,3158,671038
2379,60006,6,4,2,2.216,3807,788174
2380,60018,2,1,0,4.075,1158,262838
2381,60013,7,2,2,1.737,3882,821861
2382,60002,4,2,1,3.432,2353,508461
2383,60011,3,1,1,1.316,1672,352091
2384,60028,8,4,2,3.916,4810,993981
2385,60045,2,1,0,2.708,1191,252957
2386,60043,8,5,3,1.049,4967,1023945
2387,60046,3,1,1,1.493,1722,388567
2388,60036,8,5,2,3.982,4964,1059524
2389,60036,1,1,0,1.262,740,181124
2390,60036,1,1,0,1.488,723,178854
2391,60014,5,3,2,1.228,3107,652273
2392,60001,1,1,0,1.876,736,157136
2393,60044,6,2,2,1.779,3423,709860
2394,60026,1,1,0,4.489,699,155340
2395,60041,3,1,1,4.024,1706,384783
2396,60013,4,2,1,3.2,2400,522776
2397,60009,9,6,2,3.98,5692,1165041
2398,60000,6,3,2,4.264,3595,747900
2399,60000,4,2,1,3.597,2444,504365
2400,60045,5,3,2,1.063,3077,641932
2401,60041,5,1,2,3.659,2698,591358
2402,60008,3,1,1,3.101,1683,353176
2403,60034,8,2,3,0.655,4371,908388
2404,60040,4,1,1,1.947,2214,468610
2405,60014,2,1,0,0.315,1229,252108
2406,60007,8,2,2,0.534,4404,893417
2407,60001,2,1,0,3.646,1222,263186
2408,60012,8,4,2,3.61,4764,998859
2409,60014,3,1,1,3.936,1702,374813
2410,60021,9,2,2,2.985,4892,1005882
2411,60015,1,1,0,3.231,672,148860
2412,60037,4,2,1,4.477,2429,530487
2413,60010,7,3,2,0.939,4144,849858
2414,60013,4,1,1,1.406,2221,478006
2415,60004,9,4,3,0.845,5350,1097774
2416,60019,1,1,0,2.07,731,149140
2417,60023,4,2,1,4.899,2448,533904
2418,60043,5,3,2,4.252,3073,651160
2419,60037,8,2,2,4.635,4416,938677
2420,60001,1,1,0,4.646,672,158186
2421,60033,9,4,3,1.446,5280,1115913
2422,60030,2,1,0,4.629,1238,287507
2423,60044,8,5,3,4.475,5020,1052740
2424,60045,5,1,2,4.345,2728,588542
2425,60049,1,1,0,1.619,727,157188
2426,60007,2,1,0,4.823,1163,246662
2427,60037,4,1,1,3.308,2212,481242
2428,60033,3,1,1,0.482,1669,368893
2429,60032,4,1,1,4.126,2237,468417
2430,60013,4,1,1,3.764,2197,484996
2431,60018,2,1,0,0.786,1246,263993
2432,60035,5,2,2,4.339,2888,613137
2433,60024,3,1,1,1.945,1661,378455
2434,60005,9,3,2,1.396,5145,1085218
2435,60013,4,2,1,1.359,2403,514171
2436,60002,9,3,2,3.795,5065,1062676
2437,60014,7,3,2,0.764,4108,850153
2438,60036,8,4,3,3.917,4777,1031799
2439,60027,1,1,0,2.688,726,180551
2440,60016,3,1,1,1.256,1662,343875
2441,60024,9,3,3,2.289,5134,1094775
2442,60025,5,2,2,0.617,2920,614655
2443,60047,1,1,0,2.982,681,143724
2444,60021,7,5,2,1.536,4519,924037
2445,60010,8,3,2,1.465,4556,934888
2446,60025,8,4,3,4.478,4842,1028360
2447,60008,8,5,3,3.539,5020,1042766
2448,60045,5,2,2,0.546,2853,594547
2449,60002,4,1,1,4.907,2184,482036
2450,60018,2,1,0,0.964,1174,250483
2451,60030,6,3,2,1.241,3557,754367
2452,60020,6,4,2,2.076,3788,781882
2453,60025,2,1,0,4.284,1177,264390
2454,60021,3,1,1,4.639,1669,359552
2455,60025,9,6,2,1.717,5715,1179155
2456,60002,5,1,2,0.607,2663,566336
2457,60037,3,1,1,2.329,1731,380147
2458,60014,5,3,2,3.3,3128,666833
2459,60007,5,1,2,1.332,2701,556807
2460,60003,3,1,1,3.364,1661,353612
2461,60035,5,2,2,2.146,2872,598972
2462,60027,1,1,0,1.242,670,162121
2463,60039,5,3,2,3.594,3149,657014
2464,60027,7,5,2,0.986,4453,937441
2465,60031,2,1,0,1.286,1224,252385
2466,60037,6,1,2,2.778,3218,689792
2467,60034,1,1,0,2.677,727,159698
2468,60037,4,2,1,4.724,2416,529122
2469,60039,5,1,2,1.32,2724,560644
2470,60035,1,1,0,2.359,692,144037
2471,60007,6,3,2,0.848,3589,731987
2472,60024,5,2,2,3.02,2874,636430
2473,60032,6,1,2,0.988,3174,650127
2474,60022,3,1,1,4.895,1716,401579
2475,60010,7,2,2,0.358,3920,802153
2476,60047,7,2,2,3.634,3903,811384
2477,60048,4,1,1,1.706,2248,458257
2478,60048,1,1,0,1.171,737,143382
2479,60021,7,2,2,3.013,3928,813222
2480,60014,5,2,2,4.496,2940,635213
2481,60048,7,1,2,1.265,3745,765452
2482,60000,7,2,2,0.529,3878,785825
2483,60014,7,4,2,4.329,4271,900578
2484,60045,8,5,2,4.671,4963,1037172
2485,60001,1,1,0,4.856,696,164036
2486,60029,8,6,3,2.267,5209,1092298
2487,60015,8,4,2,1.28,4759,976505
2488,60023,9,4,2,0.401,5307,1093214
2489,60042,9,3,2,1.043,5141,1050304
2490,60010,5,3,2,0.302,3133,644473
2491,60031,1,1,0,4.443,716,166570
2492,60004,6,2,2,3.685,3417,715374
2493,60000,6,3,2,3.923,3620,751195
2494,60037,8,4,3,1.049,4815,1010547
2495,60000,5,2,2,2.392,2925,604540
2496,60006,2,1,0,3.358,1193,251084
2497,60016,1,1,0,4.665,708,160120
2498,60007,7,5,2,0.949,4539,922492
2499,60012,2,1,0,3.778,1173,261499
2500,60044,7,2,2,0.502,3938,806475
2501,60001,8,6,3,0.724,5233,1080776
2502,60016,1,1,0,0.458,678,133085
2503,60004,2,1,0,4.102,1195,253059
2504,60038,9,4,3,2.263,5333,1101181
2505,60006,6,3,2,4.028,3611,758034
2506,60047,7,3,2,2.848,4096,846054
2507,60001,2,1,0,2.046,1221,254986
2508,60043,2,1,0,0.86,1160,231600
2509,60047,2,1,0,2.846,1246,256044
2510,60009,3,1,1,0.832,1656,332101
2511,60034,1,1,0,4.878,701,165503
2512,60026,5,3,2,0.974,3109,639765
2513,60046,5,1,2,3.032,2700,601862
2514,60020,1,1,0,3.392,723,155462
2515,60035,4,1,1,2.397,2188,453427
2516,60038,7,2,2,0.548,3925,801006
2517,60029,7,4,2,1.948,4321,903103
2518,60003,6,4,2,1.986,3783,781122
2519,60004,1,1,0,3.142,734,156059
2520,60046,9,3,2,4.938,5054,1082192
2521,60013,7,3,2,1.861,4104,866881
2522,60004,7,4,2,2.074,4318,887519
2523,60027,6,3,2,3.088,3595,776351
2524,60049,3,1,1,1.719,1739,370088
2525,60034,3,1,1,4.15,1704,372463
2526,60020,8,2,2,4.155,4449,924477
2527,60038,9,7,3,3.718,5926,1227056
2528,60027,4,1,1,2.055,2187,479586
2529,60000,7,2,2,4.109,3877,803525
2530,60012,4,2,1,4.816,2383,518689
2531,60007,1,1,0,4.351,707,153102
2532,60046,7,5,2,3.341,4496,962607
2533,60000,6,1,2,3.173,3165,656445
2534,60007,4,2,1,4.891,2433,511002
2535,60012,4,2,1,0.736,2384,498489
2536,60035,4,2,1,3.609,2364,494687
2537,60007,7,1,2,2.862,3734,771057
2538,60005,6,2,2,4.822,3405,754348
2539,60011,9,5,2,4.944,5474,1140631
2540,60037,7,2,2,4.811,3925,841357
2541,60023,2,1,0,0.583,1242,261124
2542,60011,6,2,2,4.375,3426,728186
2543,60041,1,1,0,1.957,661,155448
2544,60014,6,1,2,3.634,3205,683903
2545,60012,9,7,2,0.708,5894,1210349
2546,60046,2,1,0,1.265,1225,278027
2547,60003,5,2,2,4.129,2926,620437
2548,60007,1,1,0,2.799,678,139542
2549,60041,5,2,2,0.468,2912,618203
2550,60044,8,4,3,1.872,4789,993525
2551,60049,6,3,2,2.415,3601,755968
2552,60042,7,3,2,4.23,4089,855839
2553,60021,8,3,2,1.046,4642,946187
2554,60005,9,7,3,4.587,5943,1270773
2555,60001,6,1,2,1.649,3250,678801
2556,60040,1,1,0,2.768,660,151915
2557,60031,7,1,2,2.414,3744,782025
2558,60011,1,1,0,3.237,741,165496
2559,60015,5,3,2,3.343,3097,654420
2560,60033,5,3,2,4.192,3103,684243
2561,60012,2,1,0,2.29,1180,255459
2562,60043,1,1,0,2.584,708,149820
2563,60020,3,1,1,0.819,1719,351797
2564,60002,9,6,3,4.573,5719,1207366
2565,60039,7,2,2,3.903,3856,799959
2566,60008,5,2,2,3.383,2945,616986
2567,60001,2,1,0,3.705,1178,254681
2568,60006,7,4,2,4.744,4281,895614
2569,60010,2,1,0,4.337,1205,259048
2570,60004,1,1,0,4.243,679,150564
2571,60025,5,1,2,1.495,2726,580245
2572,60021,3,1,1,3.152,1748,367917
2573,60035,9,4,2,3.743,5309,1094357
2574,60005,4,2,1,1.734,2379,523708
2575,60021,7,4,2,2.772,4314,889217
2576,60002,8,5,3,2.531,4975,1048356
2577,60033,7,5,2,2.973,4526,962748
2578,60005,7,5,2,2.642,4523,967048
2579,60002,7,5,2,2.484,4477,938521
2580,60009,1,1,0,1.111,737,139696
2581,60030,2,1,0,4.557,1193,278147
2582,60021,3,1,1,0.901,1654,337862
2583,60008,2,1,0,2.267,1243,251006
2584,60000,3,1,1,0.708,1668,334720
2585,60045,5,3,2,1.091,3058,638272
2586,60044,9,5,2,4.624,5545,1148485
2587,60024,7,4,2,4.808,4334,937370
2588,60025,6,3,2,0.94,3614,755070
2589,60024,6,1,2,1.923,3152,686545
2590,60037,7,1,2,2.322,3678,779512
2591,60007,5,3,2,2.606,3133,649577
2592,60043,2,1,0,3.796,1163,246880
2593,60032,3,1,1,0.875,1655,335762
2594,60039,3,1,1,1.381,1700,346149
2595,60010,9,5,2,1.913,5531,1132128
2596,60000,5,1,2,0.858,2690,549870
2597,60048,8,6,2,4.024,5170,1064247
2598,60048,2,1,0,0.806,1219,237957
2599,60013,3,1,1,3.774,1709,387446
2600,60025,1,1,0,2.011,744,166425
2601,60043,1,1,0,0.732,669,132760
2602,60015,5,2,2,3.943,2907,619420
2603,60012,6,4,2,1.89,3787,794859
2604,60038,9,4,3,3.613,5348,1110931
2605,60021,3,1,1,2.639,1709,357552
2606,60042,5,2,2,3.326,2870,607519
2607,60004,1,1,0,1.961,699,143154
2608,60029,1,1,0,1.555,736,164138
2609,60024,6,3,2,3.264,3554,773650
2610,60039,8,3,2,4.407,4556,942479
2611,60027,1,1,0,2.14,665,165611
2612,60043,4,2,1,0.689,2433,495345
2613,60045,7,3,2,3.441,4104,859222
2614,60016,1,1,0,0.597,735,145180
2615,60003,2,1,0,1.331,1220,245247
2616,60001,9,6,2,4.897,5672,1179441
2617,60018,7,2,2,0.277,3928,817848
2618,60004,9,5,2,2.505,5465,1119074
2619,60003,7,4,2,3.03,4303,890342
2620,60043,4,1,1,2.144,2184,452820
2621,60026,1,1,0,4.982,711,160205
2622,60037,7,1,2,4.837,3674,791287
2623,60030,3,1,1,2.789,1664,373507
2624,60042,3,1,1,2.117,1710,359474
2625,60035,5,1,2,4.619,2707,578337
2626,60039,5,2,2,1.506,2858,588374
2627,60002,1,1,0,0.528,665,146341
2628,60041,1,1,0,4.667,682,173198
2629,60024,5,3,2,1.763,3099,675145
2630,60001,2,1,0,0.349,1174,237101
2631,60015,7,4,2,3.24,4306,895705
2632,60009,2,1,0,1.831,1203,236496
2633,60002,2,1,0,4.793,1249,284466
2634,60042,5,2,2,3.406,2919,617719
2635,60025,4,2,1,0.954,2420,506340
2636,60002,9,7,2,1.634,5912,1221271
2637,60019,1,1,0,1.774,717,144860
2638,60027,2,1,0,3.287,1169,272146
2639,60043,1,1,0,3.749,668,147645
2640,60030,8,4,2,4.529,4782,1015807
2641,60014,2,1,0,0.497,1158,238818
2642,60030,9,3,2,2.918,5123,1075952
2643,60031,4,2,1,1.013,2430,502220
2644,60036,8,4,2,2.39,4764,1011564
2645,60029,7,2,2,1.12,3930,820763
2646,60009,9,2,3,3.988,4889,1014481
2647,60045,3,1,1,3.657,1670,363502
2648,60027,9,6,2,4.553,5740,1212676
2649,60012,5,2,2,2.694,2865,614479
2650,60046,8,4,2,3.648,4830,1030942
2651,60034,1,1,0,2.088,703,151953
2652,60009,8,5,2,3.82,5037,1033241
2653,60018,8,5,3,4.722,4957,1055873
2654,60033,4,2,1,2.897,2431,533368
2655,60022,2,1,0,2.829,1206,279249
2656,60026,2,1,0,3.353,1245,258860
2657,60037,8,2,3,1.259,4393,927197
2658,60042,1,1,0,0.388,671,133029
2659,60033,4,1,1,1.098,2229,483973
2660,60037,9,4,2,1.208,5342,1106742
2661,60042,1,1,0,4.024,656,148209
2662,60039,1,1,0,2.001,745,148249
2663,60049,6,1,2,2.73,3234,684143
2664,60020,4,1,1,4.333,2209,467367
2665,60032,2,1,0,4.399,1162,244782
2666,60024,8,3,2,2.151,4638,984885
2667,60028,5,1,2,4.498,2722,579291
2668,60033,3,1,1,2.838,1700,386873
2669,60000,3,1,1,0.953,1739,350145
2670,60022,3,1,1,1.833,1676,378269
2671,60040,6,3,2,1.44,3620,757275
2672,60003,8,6,2,2.988,5218,1073132
2673,60013,4,1,1,4.16,2157,478976
2674,60003,3,1,1,3.823,1683,360307
2675,60016,1,1,0,2.124,737,153215
2676,60009,6,1,2,3.183,3205,663656
2677,60032,8,2,2,0.842,4424,899397
2678,60008,9,3,2,1.883,5064,1033286
2679,60012,7,3,2,4.912,4097,871969
2680,60004,3,1,1,2.835,1714,360524
2681,60022,4,2,1,2.19,2383,521454
2682,60046,2,1,0,2.959,1210,283497
2683,60001,1,1,0,4.278,746,171146
2684,60014,6,1,2,3.513,3167,675698
2685,60001,1,1,0,0.329,746,151401
2686,60017,1,1,0,3.803,747,152509
2687,60003,2,1,0,0.943,1202,239707
2688,60026,9,5,3,0.692,5517,1129955
2689,60017,3,1,1,3.783,1699,352809
2690,60032,7,5,2,0.807,4500,914422
2691,60039,3,1,1,3.877,1744,367429
2692,60005,9,6,2,2.73,5697,1202288
2693,60015,3,1,1,3.769,1740,375150
2694,60035,7,1,2,3.121,3727,774847
2695,60042,7,2,2,4.072,3872,811649
2696,60026,7,5,2,2.019,4491,921390
2697,60009,9,5,3,2.987,5482,1128076
2698,60021,1,1,0,3.708,695,150097
2699,60030,7,4,2,0.831,4316,904117
2700,60011,3,1,1,2.8,1701,365311
2701,60039,5,2,2,3.332,2903,606504
2702,60041,6,1,2,1.913,3192,681428
2703,60041,5,1,2,2.913,2718,591628
2704,60023,4,2,1,0.811,2449,513664
2705,60035,1,1,0,2.527,749,156277
2706,60009,4,1,1,3.806,2238,463371
2707,60003,3,1,1,2.618,1736,364882
2708,60043,8,2,3,0.358,4371,901290
2709,60008,8,5,2,3.785,4975,1024996
2710,60008,8,3,3,3.143,4573,951386
2711,60028,9,4,3,2.603,5279,1091216
2712,60028,3,1,1,2.944,1728,362721
2713,60017,4,2,1,3.817,2368,486779
2714,60042,4,1,1,3.394,2223,468459
2715,60039,5,3,2,2.242,3107,641854
2716,60029,7,3,2,1.032,4064,847123
2717,60003,7,4,2,1.81,4331,889842
2718,60032,6,4,2,0.86,3788,772287
2719,60023,4,1,1,0.886,2156,455439
2720,60009,8,2,3,1.104,4444,911061
2721,60005,9,4,2,2.961,5269,1117843
2722,60013,2,1,0,4.196,1244,286556
2723,60009,8,6,3,2.25,5248,1077591
2724,60027,7,3,2,3.445,4105,880136
2725,60009,5,1,2,4.932,2707,572801
2726,60009,1,1,0,0.292,704,129001
2727,60014,8,3,3,2.257,4568,959618
2728,60037,9,5,2,2.47,5465,1137652
2729,60007,2,1,0,1.644,1228,243767
2730,60047,2,1,0,0.38,1176,229714
2731,60048,6,2,2,1.153,3368,689492
2732,60042,5,3,2,1.12,3122,646889
2733,60006,3,1,1,1.267,1684,348829
2734,60042,8,6,2,1.802,5218,1069499
2735,60004,5,3,2,3.974,3091,651619
2736,60030,5,1,2,1.173,2702,583027
2737,60018,2,1,0,3.529,1158,260108
2738,60046,6,3,2,0.49,3651,779352
2739,60036,5,3,2,2.463,3141,687329
2740,60014,4,2,1,3.548,2406,513673
2741,60012,5,3,2,2.798,3126,667199
2742,60043,6,1,2,4.321,3219,680705
2743,60047,7,5,2,1.707,4532,927549
2744,60035,3,1,1,4.281,1690,363247
2745,60005,6,1,2,1.18,3157,686538
2746,60001,5,2,2,0.272,2854,592716
2747,60048,4,1,1,0.345,2226,447052
2748,60040,6,2,2,0.889,3409,712320
2749,60033,3,1,1,4.477,1653,385668
2750,60002,8,3,3,0.905,4582,961626
2751,60027,9,6,2,4.299,5699,1203206
2752,60011,7,5,2,3.111,4466,929866
2753,60027,7,1,2,4.995,3741,815086
2754,60033,3,1,1,1.332,1690,377343
2755,60002,3,1,1,0.997,1690,363686
2756,60012,1,1,0,0.46,688,147909
2757,60025,1,1,0,3.748,743,174910
2758,60049,8,2,3,1.138,4422,923783
2759,60040,5,2,2,3.366,2908,624505
2760,60017,4,2,1,3.54,2389,489594
2761,60013,1,1,0,2.02,698,166476
2762,60009,6,3,2,3.661,3618,748646
2763,60031,3,1,1,1.525,1671,352980
2764,60019,7,2,2,4.138,3946,822480
2765,60023,7,4,2,3.997,4294,908594
2766,60017,8,5,2,0.572,5035,1013954
2767,60012,3,1,1,0.584,1680,356929
2768,60001,8,5,3,0.704,4967,1027476
2769,60002,5,3,2,0.775,3114,657376
2770,60026,7,2,2,2.043,3860,795310
2771,60000,7,3,2,0.352,4060,821340
2772,60047,1,1,0,2.103,682,139529
2773,60022,7,1,2,4.256,3654,795984
2774,60025,7,4,2,4.66,4295,909870
2775,60012,9,3,3,3.71,5097,1075959
2776,60008,2,1,0,4.835,1233,261846
2777,60027,6,4,2,3.662,3784,817021
2778,60008,2,1,0,1.374,1184,234741
2779,60021,8,5,2,4.01,4977,1028007
2780,60003,1,1,0,3.127,652,140627
2781,60042,9,4,3,1.368,5264,1086529
2782,60011,5,1,2,3.356,2727,583291
2783,60019,8,6,2,3.245,5186,1066015
